	... reading file ...
	... done reading file ... 
output 0.264645 for 21714 nodes

	... starting backpropagation ...
n9327 t: n, dr: 0.000000 vr: 1.518248
n9328 t: *, dr: 0.000000 vr: 0.685981
n9329 t: n, dr: 0.000000 vr: 1.405019
n9330 t: *, dr: 0.000000 vr: 0.963816
n9331 t: *, dr: 0.000000 vr: 0.259802
n9332 t: v, dr: 0.000000 vr: 1.000000
n9333 t: *, dr: 0.000000 vr: 0.259802
n9334 t: n, dr: 0.000000 vr: 2.814039
n9335 t: n, dr: 0.000000 vr: 0.144468
n9336 t: *, dr: 0.000000 vr: 0.065274
n9337 t: *, dr: 0.000000 vr: 0.091711
n9338 t: *, dr: 0.000000 vr: 0.024721
n9339 t: v, dr: 0.000000 vr: 0.000000
n9340 t: *, dr: 0.000000 vr: 0.024721
n9341 t: +, dr: 0.000000 vr: 0.259802
n9342 t: n, dr: 0.000000 vr: 0.385013
n9343 t: n, dr: 0.000000 vr: 1.000000
n9344 t: *, dr: 0.000000 vr: 0.385013
n9345 t: n, dr: 0.000000 vr: 1.024780
n9346 t: v, dr: 0.000000 vr: 0.000000
n9347 t: *, dr: 0.000000 vr: 1.024780
n9348 t: n, dr: 0.000000 vr: 0.975819
n9349 t: n, dr: 0.000000 vr: 1.510449
n9350 t: *, dr: 0.000000 vr: 1.473925
n9351 t: n, dr: 0.000000 vr: 1.476910
n9352 t: *, dr: 0.000000 vr: 2.176854
n9353 t: n, dr: 0.000000 vr: 1.830240
n9354 t: *, dr: 0.000000 vr: 3.984166
n9355 t: v, dr: 0.000000 vr: 1.000000
n9356 t: *, dr: 0.000000 vr: 3.984166
n9357 t: +, dr: 0.000000 vr: 3.984166
n9358 t: v, dr: 0.000000 vr: 1.000000
n9359 t: *, dr: 0.000000 vr: 3.984166
n9360 t: n, dr: 0.000000 vr: 2.597317
n9361 t: n, dr: 0.000000 vr: 0.259196
n9362 t: *, dr: 0.000000 vr: 0.564232
n9363 t: *, dr: 0.000000 vr: 0.564232
n9364 t: +, dr: 0.000000 vr: 0.564232
n9365 t: v, dr: 0.000000 vr: 0.000000
n9366 t: *, dr: 0.000000 vr: 0.564232
n9367 t: +, dr: 0.000000 vr: 3.984166
n9368 t: *, dr: 0.000000 vr: 1.035095
n9369 t: n, dr: 0.000000 vr: 0.231085
n9370 t: n, dr: 0.000000 vr: 0.334368
n9371 t: n, dr: 0.000000 vr: 1.000000
n9372 t: *, dr: 0.000000 vr: 0.334368
n9373 t: n, dr: 0.000000 vr: 2.983024
n9374 t: v, dr: 0.000000 vr: 0.000000
n9375 t: *, dr: 0.000000 vr: 2.983024
n9376 t: n, dr: 0.000000 vr: 0.335230
n9377 t: n, dr: 0.000000 vr: 3.714444
n9378 t: n, dr: 0.000000 vr: 27.056141
n9379 t: n, dr: 0.000000 vr: 10.202222
n9380 t: *, dr: 0.000000 vr: 276.032757
n9381 t: *, dr: 0.000000 vr: 1025.308218
n9382 t: *, dr: 0.000000 vr: 343.714074
n9383 t: v, dr: 0.000000 vr: 1.000000
n9384 t: *, dr: 0.000000 vr: 343.714074
n9385 t: +, dr: 0.000000 vr: 343.714074
n9386 t: v, dr: 0.000000 vr: 1.000000
n9387 t: *, dr: 0.000000 vr: 343.714074
n9388 t: n, dr: 0.000000 vr: 2.990716
n9389 t: n, dr: 0.000000 vr: 0.043536
n9390 t: *, dr: 0.000000 vr: 0.014595
n9391 t: *, dr: 0.000000 vr: 0.014595
n9392 t: +, dr: 0.000000 vr: 0.014595
n9393 t: v, dr: 0.000000 vr: 0.000000
n9394 t: *, dr: 0.000000 vr: 0.014595
n9395 t: +, dr: 0.000000 vr: 343.714074
n9396 t: v, dr: 0.000000 vr: 1.000000
n9397 t: *, dr: 0.000000 vr: 343.714074
n9398 t: n, dr: 0.000000 vr: 4.327416
n9399 t: n, dr: 0.000000 vr: 0.226427
n9400 t: *, dr: 0.000000 vr: 0.841050
n9401 t: *, dr: 0.000000 vr: 0.281945
n9402 t: *, dr: 0.000000 vr: 0.281945
n9403 t: +, dr: 0.000000 vr: 0.281945
n9404 t: *, dr: 0.000000 vr: 0.281945
n9405 t: +, dr: 0.000000 vr: 0.281945
n9406 t: v, dr: 0.000000 vr: 0.000000
n9407 t: *, dr: 0.000000 vr: 0.281945
n9408 t: +, dr: 0.000000 vr: 343.714074
n9409 t: *, dr: 0.000000 vr: 355.776664
n9410 t: v, dr: 0.000000 vr: 1.000000
n9411 t: *, dr: 0.000000 vr: 355.776664
n9412 t: n, dr: 0.000000 vr: 1.731791
n9413 t: v, dr: 0.000000 vr: 0.000000
n9414 t: n, dr: 0.000000 vr: 0.314079
n9415 t: *, dr: 0.000000 vr: 0.306484
n9416 t: *, dr: 0.000000 vr: 0.452650
n9417 t: *, dr: 0.000000 vr: 0.828458
n9418 t: *, dr: 0.000000 vr: 0.828458
n9419 t: +, dr: 0.000000 vr: 0.828458
n9420 t: *, dr: 0.000000 vr: 0.828458
n9421 t: *, dr: 0.000000 vr: 0.117325
n9422 t: *, dr: 0.000000 vr: 0.117325
n9423 t: +, dr: 0.000000 vr: 0.117325
n9424 t: *, dr: 0.000000 vr: 0.117325
n9425 t: +, dr: 0.000000 vr: 0.828458
n9426 t: *, dr: 0.000000 vr: 0.215235
n9427 t: n, dr: 0.000000 vr: 0.210933
n9428 t: *, dr: 0.000000 vr: 0.070529
n9429 t: *, dr: 0.000000 vr: 343.714074
n9430 t: +, dr: 0.000000 vr: 343.714074
n9431 t: *, dr: 0.000000 vr: 343.714074
n9432 t: *, dr: 0.000000 vr: 0.281945
n9433 t: +, dr: 0.000000 vr: 0.281945
n9434 t: *, dr: 0.000000 vr: 0.281945
n9435 t: +, dr: 0.000000 vr: 343.714074
n9436 t: *, dr: 0.000000 vr: 73.979313
n9437 t: *, dr: 0.000000 vr: 73.979313
n9438 t: +, dr: 0.000000 vr: 355.776664
n9439 t: n, dr: 0.000000 vr: 0.299379
n9440 t: n, dr: 0.000000 vr: 0.287433
n9441 t: n, dr: 0.000000 vr: 3.421904
n9442 t: v, dr: 0.000000 vr: 0.000000
n9443 t: *, dr: 0.000000 vr: 3.421904
n9444 t: n, dr: 0.000000 vr: 0.292235
n9445 t: n, dr: 0.000000 vr: 2.452701
n9446 t: n, dr: 0.000000 vr: 17.725162
n9447 t: n, dr: 0.000000 vr: 6.951220
n9448 t: *, dr: 0.000000 vr: 123.211501
n9449 t: *, dr: 0.000000 vr: 302.200971
n9450 t: *, dr: 0.000000 vr: 88.313701
n9451 t: v, dr: 0.000000 vr: 1.000000
n9452 t: *, dr: 0.000000 vr: 88.313701
n9453 t: +, dr: 0.000000 vr: 88.313701
n9454 t: v, dr: 0.000000 vr: 1.000000
n9455 t: *, dr: 0.000000 vr: 88.313701
n9456 t: n, dr: 0.000000 vr: 3.479068
n9457 t: n, dr: 0.000000 vr: 0.059659
n9458 t: *, dr: 0.000000 vr: 0.017434
n9459 t: *, dr: 0.000000 vr: 0.017434
n9460 t: +, dr: 0.000000 vr: 0.017434
n9461 t: v, dr: 0.000000 vr: 0.000000
n9462 t: *, dr: 0.000000 vr: 0.017434
n9463 t: +, dr: 0.000000 vr: 88.313701
n9464 t: *, dr: 0.000000 vr: 26.439267
n9465 t: *, dr: 0.000000 vr: 9406.474342
n9466 t: n, dr: 0.000000 vr: 0.495260
n9467 t: n, dr: 0.000000 vr: 1.000000
n9468 t: n, dr: 0.000000 vr: 1.731557
n9469 t: *, dr: 0.000000 vr: 1.731557
n9470 t: *, dr: 0.000000 vr: 0.857571
n9471 t: *, dr: 0.000000 vr: 8066.718854
n9472 t: v, dr: 0.000000 vr: 1.000000
n9473 t: *, dr: 0.000000 vr: 8066.718854
n9474 t: n, dr: 0.000000 vr: 2.062148
n9475 t: n, dr: 0.000000 vr: 0.335677
n9476 t: *, dr: 0.000000 vr: 0.422541
n9477 t: *, dr: 0.000000 vr: 0.422541
n9478 t: +, dr: 0.000000 vr: 0.422541
n9479 t: *, dr: 0.000000 vr: 0.871342
n9480 t: *, dr: 0.000000 vr: 0.871342
n9481 t: *, dr: 0.000000 vr: 0.099445
n9482 t: *, dr: 0.000000 vr: 0.099445
n9483 t: +, dr: 0.000000 vr: 0.099445
n9484 t: *, dr: 0.000000 vr: 0.205071
n9485 t: *, dr: 0.000000 vr: 0.205071
n9486 t: +, dr: 0.000000 vr: 0.871342
n9487 t: n, dr: 0.000000 vr: 0.536020
n9488 t: *, dr: 0.000000 vr: 0.536020
n9489 t: *, dr: 0.000000 vr: 0.309518
n9490 t: *, dr: 0.000000 vr: 355.776664
n9491 t: +, dr: 0.000000 vr: 355.776664
n9492 t: *, dr: 0.000000 vr: 9406.474342
n9493 t: *, dr: 0.000000 vr: 8066.718854
n9494 t: v, dr: 0.000000 vr: 0.000000
n9495 t: *, dr: 0.000000 vr: 8066.718854
n9496 t: +, dr: 0.000000 vr: 8066.718854
n9497 t: n, dr: 0.000000 vr: 0.411915
n9498 t: n, dr: 0.000000 vr: 1.000000
n9499 t: *, dr: 0.000000 vr: 0.411915
n9500 t: n, dr: 0.000000 vr: 1.486536
n9501 t: v, dr: 0.000000 vr: 0.000000
n9502 t: *, dr: 0.000000 vr: 1.486536
n9503 t: n, dr: 0.000000 vr: 0.672705
n9504 t: n, dr: 0.000000 vr: 1.077097
n9505 t: *, dr: 0.000000 vr: 0.724569
n9506 t: n, dr: 0.000000 vr: 1.603685
n9507 t: *, dr: 0.000000 vr: 1.161980
n9508 t: v, dr: 0.000000 vr: 1.000000
n9509 t: *, dr: 0.000000 vr: 1.161980
n9510 t: +, dr: 0.000000 vr: 1.161980
n9511 t: v, dr: 0.000000 vr: 1.000000
n9512 t: *, dr: 0.000000 vr: 1.161980
n9513 t: n, dr: 0.000000 vr: 2.427688
n9514 t: n, dr: 0.000000 vr: 0.202955
n9515 t: *, dr: 0.000000 vr: 0.147055
n9516 t: *, dr: 0.000000 vr: 0.147055
n9517 t: +, dr: 0.000000 vr: 0.147055
n9518 t: v, dr: 0.000000 vr: 0.000000
n9519 t: *, dr: 0.000000 vr: 0.147055
n9520 t: +, dr: 0.000000 vr: 1.161980
n9521 t: *, dr: 0.000000 vr: 9373.363512
n9522 t: n, dr: 0.000000 vr: 0.455920
n9523 t: n, dr: 0.000000 vr: 1.000000
n9524 t: *, dr: 0.000000 vr: 0.455920
n9525 t: n, dr: 0.000000 vr: 1.813394
n9526 t: v, dr: 0.000000 vr: 0.000000
n9527 t: *, dr: 0.000000 vr: 1.813394
n9528 t: n, dr: 0.000000 vr: 0.551452
n9529 t: n, dr: 0.000000 vr: 1.000000
n9530 t: *, dr: 0.000000 vr: 0.551452
n9531 t: n, dr: 0.000000 vr: 1.483704
n9532 t: *, dr: 0.000000 vr: 0.818192
n9533 t: v, dr: 0.000000 vr: 1.000000
n9534 t: *, dr: 0.000000 vr: 0.818192
n9535 t: +, dr: 0.000000 vr: 0.818192
n9536 t: v, dr: 0.000000 vr: 1.000000
n9537 t: *, dr: 0.000000 vr: 0.818192
n9538 t: n, dr: 0.000000 vr: 2.193369
n9539 t: n, dr: 0.000000 vr: 0.182116
n9540 t: *, dr: 0.000000 vr: 0.100428
n9541 t: *, dr: 0.000000 vr: 0.100428
n9542 t: +, dr: 0.000000 vr: 0.100428
n9543 t: v, dr: 0.000000 vr: 0.000000
n9544 t: *, dr: 0.000000 vr: 0.100428
n9545 t: +, dr: 0.000000 vr: 0.818192
n9546 t: v, dr: 0.000000 vr: 1.000000
n9547 t: *, dr: 0.000000 vr: 0.818192
n9548 t: n, dr: 0.000000 vr: 0.263622
n9549 t: *, dr: 0.000000 vr: 0.120191
n9550 t: *, dr: 0.000000 vr: 0.818192
n9551 t: +, dr: 0.000000 vr: 0.818192
n9552 t: v, dr: 0.000000 vr: 0.000000
n9553 t: *, dr: 0.000000 vr: 1.476972
n9554 t: n, dr: 0.000000 vr: 3.708523
n9555 t: n, dr: 0.000000 vr: 0.155071
n9556 t: *, dr: 0.000000 vr: 0.106376
n9557 t: *, dr: 0.000000 vr: 0.394497
n9558 t: *, dr: 0.000000 vr: 0.394497
n9559 t: *, dr: 0.000000 vr: 0.010122
n9560 t: *, dr: 0.000000 vr: 0.037538
n9561 t: *, dr: 0.000000 vr: 0.037538
n9562 t: +, dr: 0.000000 vr: 0.394497
n9563 t: n, dr: 0.000000 vr: 0.331780
n9564 t: *, dr: 0.000000 vr: 0.127740
n9565 t: n, dr: 0.000000 vr: 0.320051
n9566 t: *, dr: 0.000000 vr: 0.471731
n9567 t: *, dr: 0.000000 vr: 0.863381
n9568 t: *, dr: 0.000000 vr: 0.863381
n9569 t: +, dr: 0.000000 vr: 0.863381
n9570 t: *, dr: 0.000000 vr: 0.863381
n9571 t: *, dr: 0.000000 vr: 0.122271
n9572 t: *, dr: 0.000000 vr: 0.122271
n9573 t: +, dr: 0.000000 vr: 0.122271
n9574 t: *, dr: 0.000000 vr: 0.122271
n9575 t: +, dr: 0.000000 vr: 0.863381
n9576 t: *, dr: 0.000000 vr: 0.340601
n9577 t: n, dr: 0.000000 vr: 1.607659
n9578 t: n, dr: 0.000000 vr: 3.993053
n9579 t: *, dr: 0.000000 vr: 6.419468
n9580 t: *, dr: 0.000000 vr: 173.686020
n9581 t: *, dr: 0.000000 vr: 645.146996
n9582 t: *, dr: 0.000000 vr: 216.272628
n9583 t: *, dr: 0.000000 vr: 216.272628
n9584 t: +, dr: 0.000000 vr: 216.272628
n9585 t: *, dr: 0.000000 vr: 216.272628
n9586 t: +, dr: 0.000000 vr: 216.272628
n9587 t: *, dr: 0.000000 vr: 216.272628
n9588 t: +, dr: 0.000000 vr: 216.272628
n9589 t: *, dr: 0.000000 vr: 73.662712
n9590 t: *, dr: 0.000000 vr: 73.662712
n9591 t: *, dr: 0.000000 vr: 0.098091
n9592 t: *, dr: 0.000000 vr: 0.179529
n9593 t: *, dr: 0.000000 vr: 0.179529
n9594 t: +, dr: 0.000000 vr: 0.179529
n9595 t: *, dr: 0.000000 vr: 0.179529
n9596 t: *, dr: 0.000000 vr: 0.025425
n9597 t: *, dr: 0.000000 vr: 0.025425
n9598 t: +, dr: 0.000000 vr: 0.025425
n9599 t: *, dr: 0.000000 vr: 0.025425
n9600 t: +, dr: 0.000000 vr: 0.179529
n9601 t: *, dr: 0.000000 vr: 0.070824
n9602 t: *, dr: 0.000000 vr: 216.272628
n9603 t: +, dr: 0.000000 vr: 216.272628
n9604 t: *, dr: 0.000000 vr: 216.272628
n9605 t: +, dr: 0.000000 vr: 216.272628
n9606 t: *, dr: 0.000000 vr: 15.317241
n9607 t: *, dr: 0.000000 vr: 15.317241
n9608 t: +, dr: 0.000000 vr: 73.662712
n9609 t: *, dr: 0.000000 vr: 1947.588129
n9610 t: *, dr: 0.000000 vr: 1670.194944
n9611 t: *, dr: 0.000000 vr: 1670.194944
n9612 t: *, dr: 0.000000 vr: 1.684849
n9613 t: *, dr: 0.000000 vr: 73.662712
n9614 t: +, dr: 0.000000 vr: 73.662712
n9615 t: *, dr: 0.000000 vr: 1947.588129
n9616 t: *, dr: 0.000000 vr: 1670.194944
n9617 t: *, dr: 0.000000 vr: 1670.194944
n9618 t: +, dr: 0.000000 vr: 1670.194944
n9619 t: n, dr: 0.000000 vr: 0.505500
n9620 t: n, dr: 0.000000 vr: 1.210188
n9621 t: *, dr: 0.000000 vr: 0.611750
n9622 t: *, dr: 0.000000 vr: 0.251989
n9623 t: *, dr: 0.000000 vr: 1.161980
n9624 t: +, dr: 0.000000 vr: 1.161980
n9625 t: *, dr: 0.000000 vr: 1.161980
n9626 t: *, dr: 0.000000 vr: 0.026219
n9627 t: *, dr: 0.000000 vr: 1670.194944
n9628 t: *, dr: 0.000000 vr: 0.029909
n9629 t: *, dr: 0.000000 vr: 1670.194944
n9630 t: +, dr: 0.000000 vr: 1670.194944
n9631 t: n, dr: 0.000000 vr: 0.257299
n9632 t: *, dr: 0.000000 vr: 0.130065
n9633 t: *, dr: 0.000000 vr: 0.053576
n9634 t: *, dr: 0.000000 vr: 1.161980
n9635 t: +, dr: 0.000000 vr: 1.161980
n9636 t: *, dr: 0.000000 vr: 1.161980
n9637 t: +, dr: 0.000000 vr: 1.161980
n9638 t: *, dr: 0.000000 vr: 1.161980
n9639 t: +, dr: 0.000000 vr: 0.818192
n9640 t: n, dr: 0.000000 vr: 1.619728
n9641 t: v, dr: 0.000000 vr: 0.000000
n9642 t: *, dr: 0.000000 vr: 1.619728
n9643 t: n, dr: 0.000000 vr: 0.617388
n9644 t: n, dr: 0.000000 vr: 1.000000
n9645 t: *, dr: 0.000000 vr: 0.617388
n9646 t: n, dr: 0.000000 vr: 1.207587
n9647 t: *, dr: 0.000000 vr: 0.745550
n9648 t: v, dr: 0.000000 vr: 1.000000
n9649 t: *, dr: 0.000000 vr: 0.745550
n9650 t: +, dr: 0.000000 vr: 0.745550
n9651 t: *, dr: 0.000000 vr: 0.610002
n9652 t: n, dr: 0.000000 vr: 1.813635
n9653 t: v, dr: 0.000000 vr: 0.000000
n9654 t: *, dr: 0.000000 vr: 1.813635
n9655 t: n, dr: 0.000000 vr: 0.551379
n9656 t: n, dr: 0.000000 vr: 1.000000
n9657 t: *, dr: 0.000000 vr: 0.551379
n9658 t: v, dr: 0.000000 vr: 1.000000
n9659 t: *, dr: 0.000000 vr: 0.551379
n9660 t: +, dr: 0.000000 vr: 0.551379
n9661 t: *, dr: 0.000000 vr: 0.336343
n9662 t: n, dr: 0.000000 vr: 0.451432
n9663 t: n, dr: 0.000000 vr: 0.365283
n9664 t: n, dr: 0.000000 vr: 1.424747
n9665 t: v, dr: 0.000000 vr: 0.000000
n9666 t: *, dr: 0.000000 vr: 1.424747
n9667 t: n, dr: 0.000000 vr: 0.701879
n9668 t: n, dr: 0.000000 vr: 1.000000
n9669 t: n, dr: 0.000000 vr: 1.847850
n9670 t: *, dr: 0.000000 vr: 1.847850
n9671 t: *, dr: 0.000000 vr: 1.296967
n9672 t: n, dr: 0.000000 vr: 1.000000
n9673 t: *, dr: 0.000000 vr: 1.296967
n9674 t: v, dr: 0.000000 vr: 1.000000
n9675 t: *, dr: 0.000000 vr: 1.296967
n9676 t: +, dr: 0.000000 vr: 1.296967
n9677 t: *, dr: 0.000000 vr: 0.473760
n9678 t: n, dr: 0.000000 vr: 1.816915
n9679 t: v, dr: 0.000000 vr: 0.000000
n9680 t: *, dr: 0.000000 vr: 1.816915
n9681 t: n, dr: 0.000000 vr: 0.550383
n9682 t: n, dr: 0.000000 vr: 1.000000
n9683 t: n, dr: 0.000000 vr: 2.123981
n9684 t: *, dr: 0.000000 vr: 2.123981
n9685 t: *, dr: 0.000000 vr: 1.169003
n9686 t: v, dr: 0.000000 vr: 1.000000
n9687 t: *, dr: 0.000000 vr: 1.169003
n9688 t: +, dr: 0.000000 vr: 1.169003
n9689 t: *, dr: 0.000000 vr: 0.553827
n9690 t: v, dr: 0.000000 vr: 1.000000
n9691 t: *, dr: 0.000000 vr: 0.553827
n9692 t: n, dr: 0.000000 vr: 2.215175
n9693 t: v, dr: 0.000000 vr: 0.000000
n9694 t: n, dr: 0.000000 vr: 0.771260
n9695 t: *, dr: 0.000000 vr: 0.771260
n9696 t: *, dr: 0.000000 vr: 0.541331
n9697 t: *, dr: 0.000000 vr: 0.541331
n9698 t: *, dr: 0.000000 vr: 0.541331
n9699 t: +, dr: 0.000000 vr: 0.541331
n9700 t: *, dr: 0.000000 vr: 0.197739
n9701 t: n, dr: 0.000000 vr: 0.592555
n9702 t: *, dr: 0.000000 vr: 0.592555
n9703 t: *, dr: 0.000000 vr: 0.326132
n9704 t: *, dr: 0.000000 vr: 0.326132
n9705 t: +, dr: 0.000000 vr: 0.326132
n9706 t: *, dr: 0.000000 vr: 0.064489
n9707 t: *, dr: 0.000000 vr: 0.064489
n9708 t: +, dr: 0.000000 vr: 0.553827
n9709 t: n, dr: 0.000000 vr: 2.648457
n9710 t: v, dr: 0.000000 vr: 0.000000
n9711 t: *, dr: 0.000000 vr: 2.648457
n9712 t: n, dr: 0.000000 vr: 0.377578
n9713 t: n, dr: 0.000000 vr: 1.000000
n9714 t: *, dr: 0.000000 vr: 0.377578
n9715 t: v, dr: 0.000000 vr: 1.000000
n9716 t: *, dr: 0.000000 vr: 0.377578
n9717 t: +, dr: 0.000000 vr: 0.377578
n9718 t: *, dr: 0.000000 vr: 0.209113
n9719 t: n, dr: 0.000000 vr: 2.085812
n9720 t: v, dr: 0.000000 vr: 0.000000
n9721 t: *, dr: 0.000000 vr: 2.085812
n9722 t: n, dr: 0.000000 vr: 0.479430
n9723 t: n, dr: 0.000000 vr: 1.000000
n9724 t: n, dr: 0.000000 vr: 2.170591
n9725 t: *, dr: 0.000000 vr: 2.170591
n9726 t: *, dr: 0.000000 vr: 1.040646
n9727 t: v, dr: 0.000000 vr: 1.000000
n9728 t: *, dr: 0.000000 vr: 1.040646
n9729 t: +, dr: 0.000000 vr: 1.040646
n9730 t: *, dr: 0.000000 vr: 0.217613
n9731 t: *, dr: 0.000000 vr: 0.073192
n9732 t: *, dr: 0.000000 vr: 0.073192
n9733 t: v, dr: 0.000000 vr: 0.000000
n9734 t: n, dr: 0.000000 vr: 0.327026
n9735 t: *, dr: 0.000000 vr: 0.124421
n9736 t: *, dr: 0.000000 vr: 0.632346
n9737 t: *, dr: 0.000000 vr: 0.632346
n9738 t: *, dr: 0.000000 vr: 0.047811
n9739 t: *, dr: 0.000000 vr: 0.047811
n9740 t: +, dr: 0.000000 vr: 0.632346
n9741 t: *, dr: 0.000000 vr: 0.763835
n9742 t: +, dr: 0.000000 vr: 0.763835
n9743 t: n, dr: 0.000000 vr: 2.019143
n9744 t: n, dr: 0.000000 vr: 0.336120
n9745 t: *, dr: 0.000000 vr: 0.119444
n9746 t: n, dr: 0.000000 vr: 0.351016
n9747 t: *, dr: 0.000000 vr: 0.094651
n9748 t: *, dr: 0.000000 vr: 0.091226
n9749 t: *, dr: 0.000000 vr: 0.091226
n9750 t: *, dr: 0.000000 vr: 0.008681
n9751 t: *, dr: 0.000000 vr: 0.008681
n9752 t: +, dr: 0.000000 vr: 0.091226
n9753 t: *, dr: 0.000000 vr: 0.363461
n9754 t: *, dr: 0.000000 vr: 124.926526
n9755 t: *, dr: 0.000000 vr: 124.926526
n9756 t: *, dr: 0.000000 vr: 0.075577
n9757 t: *, dr: 0.000000 vr: 25.976910
n9758 t: *, dr: 0.000000 vr: 25.976910
n9759 t: +, dr: 0.000000 vr: 124.926526
n9760 t: *, dr: 0.000000 vr: 26.439267
n9761 t: *, dr: 0.000000 vr: 3302.965824
n9762 t: *, dr: 0.000000 vr: 6669.160322
n9763 t: *, dr: 0.000000 vr: 6669.160322
n9764 t: *, dr: 0.000000 vr: 0.871342
n9765 t: +, dr: 0.000000 vr: 0.871342
n9766 t: *, dr: 0.000000 vr: 124.926526
n9767 t: +, dr: 0.000000 vr: 124.926526
n9768 t: *, dr: 0.000000 vr: 3302.965824
n9769 t: *, dr: 0.000000 vr: 6669.160322
n9770 t: *, dr: 0.000000 vr: 6669.160322
n9771 t: +, dr: 0.000000 vr: 6669.160322
n9772 t: n, dr: 0.000000 vr: 0.302373
n9773 t: *, dr: 0.000000 vr: 0.203408
n9774 t: *, dr: 0.000000 vr: 0.326202
n9775 t: *, dr: 0.000000 vr: 0.326202
n9776 t: +, dr: 0.000000 vr: 0.326202
n9777 t: *, dr: 0.000000 vr: 0.326202
n9778 t: *, dr: 0.000000 vr: 0.041283
n9779 t: *, dr: 0.000000 vr: 0.041283
n9780 t: +, dr: 0.000000 vr: 0.041283
n9781 t: *, dr: 0.000000 vr: 0.041283
n9782 t: +, dr: 0.000000 vr: 0.326202
n9783 t: *, dr: 0.000000 vr: 2175.493997
n9784 t: *, dr: 0.000000 vr: 0.818192
n9785 t: *, dr: 0.000000 vr: 0.483008
n9786 t: *, dr: 0.000000 vr: 0.394497
n9787 t: +, dr: 0.000000 vr: 0.394497
n9788 t: *, dr: 0.000000 vr: 0.340601
n9789 t: *, dr: 0.000000 vr: 73.662712
n9790 t: *, dr: 0.000000 vr: 73.662712
n9791 t: *, dr: 0.000000 vr: 0.070824
n9792 t: *, dr: 0.000000 vr: 15.317241
n9793 t: *, dr: 0.000000 vr: 15.317241
n9794 t: +, dr: 0.000000 vr: 73.662712
n9795 t: *, dr: 0.000000 vr: 1947.588129
n9796 t: *, dr: 0.000000 vr: 3932.458938
n9797 t: *, dr: 0.000000 vr: 3932.458938
n9798 t: *, dr: 0.000000 vr: 0.550990
n9799 t: *, dr: 0.000000 vr: 73.662712
n9800 t: +, dr: 0.000000 vr: 73.662712
n9801 t: *, dr: 0.000000 vr: 1947.588129
n9802 t: *, dr: 0.000000 vr: 3932.458938
n9803 t: *, dr: 0.000000 vr: 3932.458938
n9804 t: +, dr: 0.000000 vr: 3932.458938
n9805 t: *, dr: 0.000000 vr: 0.326202
n9806 t: +, dr: 0.000000 vr: 0.326202
n9807 t: *, dr: 0.000000 vr: 0.326202
n9808 t: *, dr: 0.000000 vr: 3932.458938
n9809 t: *, dr: 0.000000 vr: 3932.458938
n9810 t: +, dr: 0.000000 vr: 3932.458938
n9811 t: *, dr: 0.000000 vr: 0.326202
n9812 t: +, dr: 0.000000 vr: 0.326202
n9813 t: *, dr: 0.000000 vr: 0.326202
n9814 t: +, dr: 0.000000 vr: 0.326202
n9815 t: *, dr: 0.000000 vr: 0.326202
n9816 t: +, dr: 0.000000 vr: 0.818192
n9817 t: n, dr: 0.000000 vr: 0.382777
n9818 t: *, dr: 0.000000 vr: 0.236322
n9819 t: *, dr: 0.000000 vr: 0.285379
n9820 t: *, dr: 0.000000 vr: 0.285379
n9821 t: +, dr: 0.000000 vr: 0.285379
n9822 t: *, dr: 0.000000 vr: 0.233495
n9823 t: *, dr: 0.000000 vr: 0.128744
n9824 t: n, dr: 0.000000 vr: 0.537204
n9825 t: *, dr: 0.000000 vr: 0.537204
n9826 t: *, dr: 0.000000 vr: 0.257552
n9827 t: *, dr: 0.000000 vr: 0.257552
n9828 t: +, dr: 0.000000 vr: 0.257552
n9829 t: *, dr: 0.000000 vr: 0.053857
n9830 t: *, dr: 0.000000 vr: 0.006934
n9831 t: *, dr: 0.000000 vr: 0.006934
n9832 t: +, dr: 0.000000 vr: 0.073192
n9833 t: n, dr: 0.000000 vr: 3.177263
n9834 t: v, dr: 0.000000 vr: 0.000000
n9835 t: *, dr: 0.000000 vr: 3.177263
n9836 t: n, dr: 0.000000 vr: 0.314736
n9837 t: n, dr: 0.000000 vr: 1.047930
n9838 t: *, dr: 0.000000 vr: 0.329821
n9839 t: v, dr: 0.000000 vr: 1.000000
n9840 t: *, dr: 0.000000 vr: 0.329821
n9841 t: +, dr: 0.000000 vr: 0.329821
n9842 t: *, dr: 0.000000 vr: 0.024140
n9843 t: n, dr: 0.000000 vr: 1.624963
n9844 t: v, dr: 0.000000 vr: 0.000000
n9845 t: *, dr: 0.000000 vr: 1.624963
n9846 t: n, dr: 0.000000 vr: 0.615399
n9847 t: n, dr: 0.000000 vr: 1.003866
n9848 t: *, dr: 0.000000 vr: 0.617778
n9849 t: v, dr: 0.000000 vr: 1.000000
n9850 t: *, dr: 0.000000 vr: 0.617778
n9851 t: +, dr: 0.000000 vr: 0.617778
n9852 t: *, dr: 0.000000 vr: 0.014913
n9853 t: n, dr: 0.000000 vr: 0.264465
n9854 t: n, dr: 0.000000 vr: 1.992734
n9855 t: v, dr: 0.000000 vr: 0.000000
n9856 t: *, dr: 0.000000 vr: 1.992734
n9857 t: n, dr: 0.000000 vr: 0.501823
n9858 t: n, dr: 0.000000 vr: 1.000000
n9859 t: *, dr: 0.000000 vr: 0.501823
n9860 t: v, dr: 0.000000 vr: 1.000000
n9861 t: *, dr: 0.000000 vr: 0.501823
